sentence_id,sentence,instance_form_long,instance_form,instance_lemma,comp1_id,comp1_form,comp1_feats,comp1_lemma,comp2_id,comp2_form,comp2_feats,comp2_lemma,manual_annotation,comment,gpt1,gemma1
14935601,2 ) paragrahvi 67  1  lõike 1 punkti 1 täiendatakse pärast sõna “ registrist ” sõnaga “ tõestatud ” ja punkti 2 pärast sõna “ koostatud ” sõnaga “ tõestatud ” ;,“ registrist ” sõnaga “ tõestatud ”,registrist sõnaga,registrist sõna,14,registrist,sg el,register,16,sõnaga,sg kom,sõna,error,syntax,other,other
15000065,Valge klombitud kivist maja üldilme on tagasihoidlik ja vaoshoitud .,klombitud kivist maja,kivist maja,kivist maja,3,kivist,sg el,kivi,4,maja,sg g,maja,elative_material,,elative_material,elative_material
4592859,""" Kahjuks on nii , et peame nüüd mõneks ajaks karupüüdmises pausi pidama , sest soomlasest koerajuht peab minema tagasi igapäevatööle , ning lahkub täna õhtul koos koeraga Ruhnu saarelt , "" selgitas Sootna .",soomlasest koerajuht,soomlasest koerajuht,soomlasest koerajuht,16,soomlasest,sg el,soomlane,17,koerajuht,sg n,koerajuht,elative_attribute,,elative_attribute,elative_attribute
6398313,alumiiniumist ripplagi vajab vähe hooldust .,alumiiniumist ripplagi,alumiiniumist ripplagi,alumiiniumist ripplagi,1,alumiiniumist,sg el,alumiinium,2,ripplagi,sg n,ripplagi,elative_material,,elative_material,elative_material
8582143,"Krokodilli venelasest müüja oli väitnud , et tõi loomakese Egiptusest ja paberid on kõik korras .",krokodilli venelasest müüja,venelasest müüja,venelasest müüja,2,venelasest,sg el,venelane,3,müüja,sg n,müüja,elative_attribute,,elative_attribute,elative_attribute
3349219,Siin on silmas peetud südame tervisealast teavitustööd laste ja noorte seas .,südame tervisealast teavitustööd laste ja noorte seas,tervisealast teavitustööd,tervisealast teavitustöö,6,tervisealast,sg el,terviseala,7,teavitustööd,pl n,teavitustöö,error,adjective,other,other
6167383,See oli määratud kogusummast libor pluss 115 protsendipunkti .,kogusummast libor,kogusummast libor,kogusummast libor,4,kogusummast,sg el,kogusumma,5,libor,sg n,libor,error,syntax,other,other
10330998,"Ema kitsenahast kasukast on Veljo õmmelnud endale papaaha , igati sooja ja praktilise peakatte .",ema kitsenahast kasukast,kitsenahast kasukast,kitsenahast kasukas,2,kitsenahast,sg el,kitsenahk,3,kasukast,sg el,kasukas,elative_material,,elative_material,elative_material
7796869,"Meie saime täiskasvanuks , ” räägib Kerttu salkkonnast kursusekaaslastest , kes iga päev ennast kahte autosse mahutas , et töö ja kooli vahet sõita .","salkkonnast kursusekaaslastest , kes iga päev ennast kahte autosse mahutas , et töö ja kooli vahet sõita",salkkonnast kursusekaaslastest,salkkonnast kursusekaaslane,8,salkkonnast,sg el,salkkond,9,kursusekaaslastest,pl el,kursusekaaslane,error,syntax,other,other
7153834,"Kuid kivist Rupert oli alles – ees pühamehe leplik , aga ometi läbitungimatu ilme nagu kõigil taolistel kujudel .",kivist rupert,kivist rupert,kivist Rupert,2,kivist,sg el,kivi,3,rupert,sg n,Rupert,elative_material,,elative_material,elative_material
5738436,"Häirekeskus sai 24. juunil kell 15.38 teate , et poolteise tunni eest oli järve ujuma läinud mees , kes pole senini välja ilmunud , päästjad leidsid mehe laiba kaldast nelja meetri kauguselt viie-kuue meetri sügavusest veest .",viie-kuue meetri sügavusest veest,sügavusest veest,sügavusest vesi,35,sügavusest,sg el,sügavus,36,veest,sg el,vesi,error,syntax,other,other
9310348,"Kateedrist hullupalati on ainult väike samm , kirjutas kord Betti Alver .",kateedrist hullupalati,kateedrist hullupalati,kateedrist hullupalat,1,kateedrist,sg el,kateeder,2,hullupalati,sg g,hullupalat,error,syntax,other,other
1046661,Tartu kaubamaja taga sõbra autost välja astunud eksabilinnapea poja Anton Lenzneri surnukeha leidis pühapäeval linna lähedalt jõesilla alt poisikesest kalamees .,poisikesest kalamees,poisikesest kalamees,poisikesest kalamees,19,poisikesest,sg el,poisike,20,kalamees,sg n,kalamees,elative_attribute,,other,other
15931288,"Pole veel käes memuaaride aeg , seetõttu vaid nukravõitu tagasipilk tollele augustiõhtule eelnenud tundidesse , mil mind lausa jahmatas paari-kolme eesti soost poliitiku tõrksus või koguni kartus täita oma kohust rahva poolt antud ametis .",paari-kolme eesti soost poliitiku,soost poliitiku,soost poliitik,22,soost,sg el,sugu,23,poliitiku,sg g,poliitik,other,collective,other,other
2995782,Perekonna meisterpagarist vanaema on selle küpsetanud ja värvilise pärlsuhkruga dekoreerinud .,perekonna meisterpagarist vanaema,meisterpagarist vanaema,meisterpagarist vanaema,2,meisterpagarist,sg el,meisterpagar,3,vanaema,sg n,vanaema,elative_attribute,,elative_attribute,elative_attribute
8434251,Ühingute tegevusest osavõtt pakub inimestele toetust ja meelelahutust .,ühingute tegevusest osavõtt,tegevusest osavõtt,tegevusest osavõtt,2,tegevusest,sg el,tegevus,3,osavõtt,sg n,osavõtt,other,government,other,other
8271998,"Mihkel Mattisen on 24. oktoobrist 19. novembrini suurel üle-eestilisel kontsertturneel "" Klassika superhitid klaveril "" .","mihkel mattisen on 24. oktoobrist 19. novembrini suurel üle-eestilisel kontsertturneel "" klassika superhitid klaveril "" .",oktoobrist kontsertturneel,oktoobrist kontsertturnee,5,oktoobrist,sg el,oktoober,10,kontsertturneel,sg ad,kontsertturnee,other,copula,other,other
2212542,Viljar on teinud samahästi kui peedist pesumasinale trumli ehk mõned lauad paadimootori ümber kokku löönud ja saanud looduslikes värvides paadi .,peedist pesumasinale,peedist pesumasinale,peedist pesumasin,6,peedist,sg el,peet,7,pesumasinale,sg all,pesumasin,error,syntax,other,other
13131577,Nõnda suur vaatluste hulk on ühtlasi kinnitus meie toonekurerikkusest valgeid kurgi on meil viimastel aastatel pesitsenud isegi kuni 4000 paari !,meie toonekurerikkusest valgeid kurgi,toonekurerikkusest kurgi,toonekurerikkusest kurg,9,toonekurerikkusest,sg el,toonekurerikkus,11,kurgi,pl p,kurg,error,syntax,other,other
9262193,"Olgu näideteks toodud siis viiekümnendatel Ameerikas aset leidnud asjad ( Denny , Baxter , Esquival ) või üheksakümnendate keskpaigast peale kogu maailmas toimunud muusikamuutused .",või üheksakümnendate keskpaigast peale kogu maailmas toimunud muusikamuutused,keskpaigast muusikamuutused,keskpaigast muusikamuutus,19,keskpaigast,sg el,keskpaik,24,muusikamuutused,pl n,muusikamuutus,error,syntax,other,other
3991049,"Veebruari algusest saadik on mees tassinud kõnnitee äärest ära betoonist poolkerasid , seejärel paigaldatud massiivsemaid tuvikujulisi tõkkeid ehk nn linnatuvisid , viimati aga kohendas metallist piirdeaeda .","betoonist poolkerasid , seejärel paigaldatud massiivsemaid tuvikujulisi tõkkeid ehk nn linnatuvisid",betoonist poolkerasid,betoonist poolkera,10,betoonist,sg el,betoon,11,poolkerasid,pl p,poolkera,elative_material,,elative_material,elative_material
12176442,Tänavu paigaldatakse meie põhiteedele esialgu 100-meetriste vahedega kokku ligi 15 000 plastist püstmärki .,ligi 15 000 plastist püstmärki,plastist püstmärki,plastist püstmärk,11,plastist,sg el,plast,12,püstmärki,sg p,püstmärk,elative_material,,elative_material,elative_material
2594718,"Tallinna vanglas poos end reedel üles Ilja Frolov ( 20 ) , kes talvel lasi raha tõttu tekkinud tülis maha ärimehest isa .",ärimehest isa,ärimehest isa,ärimehest isa,21,ärimehest,sg el,ärimees,22,isa,sg n,isa,elative_attribute,,elative_attribute,elative_attribute
1404951,"Kinnitamist ootavasse planeeringusse jäid alles Kaarli puiestee kohale tõstetud esplanaad , Vabaduse väljaku laiendus Hirvepargi suunal ja planeeritust veidi madalam maa-alune korrusparkla väljakulaienduse alla , mis ei varja bastioni .","ja planeeritust veidi madalam maa-alune korrusparkla väljakulaienduse alla , mis ei varja bastioni",planeeritust korrusparkla,planeeritust korrusparkla,18,planeeritust,sg el,planeeritu,22,korrusparkla,sg n,korrusparkla,error,syntax,other,other
11104006,"Isegi laskumata madalavõitu arutlusse teemal “ mis hetkest saab lootest inimene ” , kinnitan veendunult , et tegu on 99 juhul 100st materialistlikel ( analoog röövmõrtsukaga ) ja/või egotsentrilistel ( analoog sarimõrtsukaga ) põhjustel sooritatud tahtliku tapmisega .",lootest inimene,lootest inimene,lootest inimene,10,lootest,sg el,loode,11,inimene,sg n,inimene,error,syntax,other,other
5672015,"Üha levinumate plastlillekastide asemel tarvita hoopis värvilisi ämbreid , kastekanne , reljeefse mustriga savist potte , tünne või purke .",", reljeefse mustriga savist potte",savist potte,savist pott,14,savist,sg el,savi,15,potte,pl p,pott,elative_material,,elative_material,elative_material
6463875,Lõvikoopast võit,lõvikoopast võit,lõvikoopast võit,lõvikoopast võit,1,lõvikoopast,sg el,lõvikoobas,2,võit,sg n,võit,other,ellips,other,other
7548905,"Võimsa mulje jättis üks regati suuremaid aluseid , puust Mehhiko pargas Cuauhtemoc .",", puust mehhiko pargas cuauhtemoc",puust pargas,puust pargas,9,puust,sg el,puu,11,pargas,sg n,pargas,elative_material,,elative_material,elative_material
2717399,"Ta kõlbaks ea poolest emaks Madonnale ja seksikuse vaatevinklist kaedes lõi Vietnami sõja päevil ( kui praktiliselt iga USA sõjalaeva- või lennukiparrast kaunistas pilt pool-alasti Nancyst ) vaat' et Marilyni ennast ( me keegi ei tea , milline oleks Marilyn olnud viiekümneselt või vanemana ja peale lapse sünnitamist ) .",seksikuse vaatevinklist kaedes,vaatevinklist kaedes,vaatevinklist kae,9,vaatevinklist,sg el,vaatevinkel,10,kaedes,pl in,kae,error,pos,other,other
1131089,"Jugoslaavia opositsioon väitis , et Milosevic põgenes oma Belgradi residentsist pealinnast kagusse , 100 km kaugusel asuvasse väikelinna Bori .","pealinnast kagusse , 100 km kaugusel asuvasse väikelinna bori",pealinnast kagusse,pealinnast kagu,11,pealinnast,sg el,pealinn,12,kagusse,sg ill,kagu,error,syntax,other,other
15550773,Ridala kogudus : 23. juuni kell 13 Uus kalmistu ; 25. juuni kell 13 kirikaias ; 9. juuli kell 13 Vana kalmistu ; 6. august kell 13 Sinalepa kalmistu,; 6. august kell 13 sinalepa kalmistu,august kalmistu,august kalmistu,25,august,sg el,auk,29,kalmistu,sg n,kalmistu,other,MILLAL MIS,other,other
1185813,"Telefoniteenuse sihtrühmaks on uimastisõltlased , nende lähedased , kooliõpilased , lapsevanemad , ametnikud , õpetajad , uimastialast infot ja nõustamist vajavad inimesed .",", uimastialast infot ja nõustamist",uimastialast infot,uimastialast info,17,uimastialast,sg el,uimastiala,18,infot,sg p,info,error,adjective,other,other
7522225,"Võta siis kinni , ühest küljest tundub see täitsa mõistlik jutt , teisest küljest ... jälle selline energiate ja väljade jahu .",", teisest küljest ... jälle selline energiate ja väljade jahu",küljest jahu,küljest jahu,14,küljest,sg el,külg,21,jahu,sg p,jahu,other,ellips,other,other
7550291,Suvine puhkus ( loe : õppetööst vaba aeg ) kulub pooleliolevate projektide vaevalisele lõpetamisele .,õppetööst vaba aeg,õppetööst aeg,õppetööst aeg,6,õppetööst,sg el,õppetöö,8,aeg,sg n,aeg,other,government,other,other
4387542,Viimasel ajal on pressis avaldatud erinevaid teateid tänavu kevadel oodatavast suurveest jõgedel .,tänavu kevadel oodatavast suurveest jõgedel,suurveest jõgedel,suurveest jõgi,11,suurveest,sg el,suurvesi,12,jõgedel,pl ad,jõgi,other,MIS KUS,other,other
14964148,"Selleks et hõlbustada tegevuse alustamist ja jätkamist füüsilisest isikust ettevõtjana , annab nõukogu vastavalt artiklis 189b sätestatud menetlusele direktiive diplomite , tunnistuste ja muude kvalifikatsioonitõendite vastastikuse tunnustamise kohta .",füüsilisest isikust ettevõtjana,isikust ettevõtjana,isikust ettevõtja,9,isikust,sg el,isik,10,ettevõtjana,sg es,ettevõtja,elative_attribute,,elative_attribute,other
5537147,Jätkub ka senine edukas koostöö norralasest määrdmeistri Magne Myrmoga .,norralasest määrdmeistri magne myrmoga,norralasest määrdmeistri,norralasest määrdmeister,6,norralasest,sg el,norralane,7,määrdmeistri,sg g,määrdmeister,elative_attribute,,elative_attribute,elative_attribute
3342253,"Ajakirjanikust salaagent Jason Gwynne astus paremäärmusliku BNP liikmeks ning oma seisust ära kasutades filmis kuue kuu vältel salaja partei poliitikuid , kes esitasid ülirassistlikke avaldusi .",ajakirjanikust salaagent jason gwynne,ajakirjanikust salaagent,ajakirjanikust salaagent,1,ajakirjanikust,sg el,ajakirjanik,2,salaagent,sg n,salaagent,elative_attribute,,elative_attribute,elative_attribute
5430587,") , vajuta ripsmete vahele musta pliiatsit , kooluta ja tušita ripsmed ning lase silmanurkadest voolama paar tilka hõbedast lainerit .",hõbedast lainerit,hõbedast lainerit,hõbedast lainer,19,hõbedast,sg el,hõbe,20,lainerit,sg p,lainer,elative_material,,elative_material,elative_material
8060071,"Kõik need tegurid on mõjutanud meie esivanemate käitumist ja maailmavaadet , ja nende tõekspidmisi ning põhiveendumusi antakse edasi põlvest põlve .",põlvest põlve,põlvest põlve,põlvest põli,19,põlvest,sg el,põlv,20,põlve,sg p,põli,other,KUST KUHU,other,other
6072912,"Narva energeetikute ametiühingute esmaspäevasest konverentsist osavõtjad otsustasid nõuda tööandjatelt alates 1. aprillist vähemalt 15-protsendist palgatõusu , nõudmiste mittetäitmise korral ähvardavad nad protestiüritustega , teatas ETA .",narva energeetikute ametiühingute esmaspäevasest konverentsist osavõtjad,konverentsist osavõtjad,konverentsist osavõtja,5,konverentsist,sg el,konverents,6,osavõtjad,pl n,osavõtja,other,ja-ending,other,other
10251735,Alates veebruarist 1997 Eesti Rahva Muuseumi teadur .,alates veebruarist 1997 eesti rahva muuseumi teadur .,veebruarist teadur,veebruarist teadur,2,veebruarist,sg el,veebruar,7,teadur,sg n,teadur,other,ellips,other,other
546736,Venelannast valvur päästab meid tuppa .,venelannast valvur,venelannast valvur,venelannast valvur,1,venelannast,sg el,venelanna,2,valvur,sg n,valvur,elative_attribute,,elative_attribute,elative_attribute
12621972,Ei autot juhtinud Jõhvi politseiniku Eduard Seppineni ega tema nooreminspektorist abikaasa surnukeha ekspertiisi tulemusi pole veel teada .,tema nooreminspektorist abikaasa,nooreminspektorist abikaasa,nooreminspektorist abikaasa,10,nooreminspektorist,sg el,nooreminspektor,11,abikaasa,sg g,abikaasa,elative_attribute,,elative_attribute,elative_attribute
11769545,Sündmuskohalt leiti eest viina võtvate meeste kamp ja maja ühiskoridori ühest kapist vintpüss .,ja ühest kapist vintpüss,kapist vintpüss,kapist vintpüss,12,kapist,sg el,kapp,13,vintpüss,sg n,vintpüss,other,ellips,other,other
10065803,"Enne kui lähed kämpingusse või telki magama , ära unusta saata kodustele Pipi Postkontorist kaart , millele kindlasti kirjuta : “ Ma olin terve päeva hea laps ! ”","kodustele pipi postkontorist kaart , millele kindlasti kirjuta : “ ma olin terve päeva hea laps ! ”",postkontorist kaart,postkontorist kaart,14,postkontorist,sg el,postkontor,15,kaart,sg n,kaart,error,syntax,other,other
6831606,Seminarist osavõtt maksab 950 krooni ja huvitatud saavad end veel registreerida telefonil 66 26 063 või aadressil  .,seminarist osavõtt,seminarist osavõtt,seminarist osavõtt,1,seminarist,sg el,seminar,2,osavõtt,sg n,osavõtt,other,government,other,other
6537560,Kogu kuulus 1930. aastatel Viiralti prantslannast muusale Nelly Stultzile .,viiralti prantslannast muusale nelly stultzile,prantslannast muusale,prantslannast muusa,6,prantslannast,sg el,prantslanna,7,muusale,sg all,muusa,elative_attribute,,elative_attribute,elative_attribute
8804006,"Kõige kohal aga hõljus nagu ilmutus Soome pähklipuust magamistuba , milleni neist üksi ei küündinud ja mida Mehis isegi näinud ei olnud .","soome pähklipuust magamistuba , milleni neist üksi ei küündinud ja mida mehis isegi näinud ei olnud",pähklipuust magamistuba,pähklipuust magamistuba,8,pähklipuust,sg el,pähklipuu,9,magamistuba,sg n,magamistuba,elative_material,,elative_material,elative_material
13015080,"Eesti Loto kunagine nõukogu esimees Siim Sukles , Teie võtsite Monika Salu tööle töölepinguga , mis lubas talle 25 protsenti kasumit ületavast summast preemiat ?",kasumit ületavast summast preemiat,summast preemiat,summast preemia,23,summast,sg el,summa,24,preemiat,sg p,preemia,other,government,other,other
12829197,"Endine belglasest kiirabitöötaja tegi oma hingevaakuvale tiigikalale suust suhu hingamist ja oli üliõnnelik , kui suutis kalli Jaapani päritolu karpkala päästa .",endine belglasest kiirabitöötaja,belglasest kiirabitöötaja,belglasest kiirabitöötaja,2,belglasest,sg el,belglane,3,kiirabitöötaja,sg n,kiirabitöötaja,elative_attribute,,elative_attribute,elative_attribute
3325158,"Ristid olid lihtsad metallist kolmeribilised juugendristid , mida näeb näiteks Saaremaal Kudjape surnuaial .","ristid olid lihtsad metallist kolmeribilised juugendristid , mida näeb näiteks saaremaal kudjape surnuaial .",metallist juugendristid,metallist juugendrist,4,metallist,sg el,metall,6,juugendristid,pl n,juugendrist,elative_material,,elative_material,elative_material
4089651,"Firma ostu- ja logstikadirektor Pavel Jakovlev sõnas avamisel , et tegemist on esimesega kahest kavandatud etapist terminali ehitusel ja kõigi kavade teostumisel suudab ettevõte Sillamäe sadama kaudu edastada kuni 1,5 miljonit tonni vedelkeemiatooteid aastas .",", et tegemist on esimesega kahest kavandatud etapist terminali ehitusel",etapist ehitusel,etapist ehitus,16,etapist,sg el,etapp,18,ehitusel,sg ad,ehitus,other,copula,other,other
